"sl_id","sl_store","sl_address","sl_address2","sl_city","sl_state","sl_zip","sl_latitude","sl_longitude","sl_tags","sl_description","sl_url","sl_hours","sl_phone","sl_image","sl_private","sl_neat_title","sl_country","sl_email","sl_fax","sl_linked_postid","sl_pages_url","sl_pages_on","sl_option_value","sl_lastupdated"
"3136","Walsberg Heating and  Air","1988 Haller Street",,"Covina","CA","91724","34.094017","-117.848656","heater repair","Your 911 For Plumbing, Heating & A/C","http://walsberg.myhvacshop.com/services/","8-5 monday - saturday","(626) 332-1117","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"13296","http://www.thehvac.net/member/walsberg-heating-and-air/",,,"0000-00-00 00:00:00"
"3137","Walsberg Heating and Air","425 E. Arrow Hwy",,"Glendora","CA","91740","34.1194758","-117.848726","heater repair","Most Respected Name in the Region","http://walsberg20240c.myhvacshop.com/services/","8-5 monday - saturday","(626) 332-1117","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"13297","http://www.thehvac.net/member/walsberg-heating-and-air-2/",,,"0000-00-00 00:00:00"
"3142","Wanner Heating  And Air Cond.","2101 Maddox Court",,"Carmichael","Ca","95608","38.6031","-121.351833","heater repair","When You Need it Fast and You Need it Expert","http://wannerheating.myhvacshop.com/services/","8-5 monday - saturday","(916) 481-4430","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13298","http://www.thehvac.net/member/wanner-heating-and-air-cond/",,,"0000-00-00 00:00:00"
"3144","Way Cool Heating and Air Cond","8475 Fullbright Avenue",,"Winnetka","CA","91306","34.2244079","-118.577822","heater repair","Our comfort depends on your comfort","http://waycool.myhvacshop.com/services/","8-5 monday - saturday","(818) 355-3496","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"13299","http://www.thehvac.net/member/way-cool-heating-and-air-cond/",,,"0000-00-00 00:00:00"
"3146","Weather Challenger, Inc.","2940 North Verdugo Road #223",,"Glendale","Ca","91208","34.1890869","-118.2265296","heater repair","Don't Delay Call Today","http://weather.myhvacshop.com/services/","8-5 monday - saturday","(818) 612-5291","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"13300","http://www.thehvac.net/member/weather-challenger-inc/",,,"0000-00-00 00:00:00"
"3147","Weigel MEPF","823 San Aleso Ave",,"Sunnyvale","CA","94085","37.8162049","-121.898588","heater repair","Your Comfort is Our Specialty","http://weigel.myhvacshop.com/services/","8-5 monday - saturday","(408) 252-2338","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"13301","http://www.thehvac.net/member/weigel-mepf/",,,"0000-00-00 00:00:00"
"3148","Werner and Sons","3479 A Orange Grove Ave",,"North Highlands","CA","95660","37.8162049","-121.898588","heater repair","Where Experts Fix Your Problems","http://werner.myhvacshop.com/services/","8-5 monday - saturday","(916) 971-9716","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"13302","http://www.thehvac.net/member/werner-and-sons/",,,"0000-00-00 00:00:00"
"3149","West Coast Air Condition","3430 Galaxy Pl",,"Oxnard","CA","93030","34.206332","-119.126122","heater repair","When You Need an Expert","http://wescoair.myhvacshop.com/services/","8-5 monday - saturday","(805) 485-1410","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"13304","http://www.thehvac.net/member/west-coast-air-condition/",,,"0000-00-00 00:00:00"
"3150","West Bay Mechanical Inc","320 Martin Ave Ste E",,"Santa Clara","CA","95050","37.8162049","-121.898588","heater repair","SOS Service and Installation","http://westba.myhvacshop.com/services/","8-5 monday - saturday","(408) 969-0050","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"13303","http://www.thehvac.net/member/west-bay-mechanical-inc/",,,"0000-00-00 00:00:00"
"3151","Westcal Mechanical, Inc.","4879 East La Palma Avenue #209",,"Anaheim","CA","92807","33.860485","-117.812835","heater repair","Specializing in Your Comfort Since 1968","http://westcal.myhvacshop.com/services/","8-5 monday - saturday","(714) 628-1333","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"13312","http://www.thehvac.net/member/westcal-mechanical-inc/",,,"0000-00-00 00:00:00"
"3152","West Coast Heating and Air","27706 Hartford Avenue",,"Castaic","CA","91384","34.453606","-118.61941","heater repair","Your 911 For Plumbing, Heating & A/C","http://westcastic.myhvacshop.com/services/","8-5 monday - saturday","(408) 355-0073","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"13308","http://www.thehvac.net/member/west-coast-heating-and-air/",,,"0000-00-00 00:00:00"
"3153","West Coast Mechanical Inc","728 Union Ave",,"Santa Barbara","CA","93103","37.8162049","-121.898588","heater repair","One Call Gets it All Expert Quality Service","http://westcm.myhvacshop.com/services/","8-5 monday - saturday","(805) 966-0501","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13310","http://www.thehvac.net/member/west-coast-mechanical-inc/",,,"0000-00-00 00:00:00"
"3155","West Coast Heating and Air","1175 Geer Raod Ste B",,"Turlock","CA","95380","37.5039908","-120.8491279","heater repair","Remarkable Service. Remarkable Craftstmen","http://westcoastcherry.myhvacshop.com/services/","8-5 monday - saturday","(209) 634-7374","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"13309","http://www.thehvac.net/member/west-coast-heating-and-air-2/",,,"0000-00-00 00:00:00"
"3156","West Coast Chief Repair","355 North Fairfax Avenue",,"Los Angeles","CA","90036","34.0774412","-118.3614511","heater repair","Your 911 For Plumbing, Heating & A/C","http://westcoastchief.myhvacshop.com/services/","8-5 monday - saturday","(323) 782-3922","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"13305","http://www.thehvac.net/member/west-coast-chief-repair/",,,"0000-00-00 00:00:00"
"3158","West Coast Energy","1180 North Fountain Way #F",,"Anaheim","CA","92806","33.857584","-117.844035","heater repair","Most Respected Name in the Region","http://westcoastenergy.myhvacshop.com/services/","8-5 monday - saturday","(714) 630-6330","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"13306","http://www.thehvac.net/member/west-coast-energy/",,,"0000-00-00 00:00:00"
"3159","West Coast Heating","1432 E Borchard Ave",,"Santa Ana","CA","92705","33.7455731","-117.8678338","heater repair","When You Need it Fast and You Need it Expert","http://westdan.myhvacshop.com/services/","8-5 monday - saturday","(714) 547-5612","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"13307","http://www.thehvac.net/member/west-coast-heating/",,,"0000-00-00 00:00:00"
"3160","Western Equipment Service","127 W Norberry St",,"Lancaster","CA","93534","37.8162049","-121.898588","heater repair","Our comfort depends on your comfort","http://western.myhvacshop.com/services/","8-5 monday - saturday","(661) 945-0077","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"13313","http://www.thehvac.net/member/western-equipment-service/",,,"0000-00-00 00:00:00"
"3161","Western Heating Supplies","380 Flora Ave",,"Hollister","CA","95023","37.8162049","-121.898588","heater repair","Don't Delay Call Today","http://westernheati.myhvacshop.com/services/","8-5 monday - saturday","(831) 637-7164","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"13314","http://www.thehvac.net/member/western-heating-supplies/",,,"0000-00-00 00:00:00"
"3162","West Home Air","6639 Castillo",,"Palmdale","CA","93551","37.8162049","-121.898588","heater repair","Your Comfort is Our Specialty","http://westho.myhvacshop.com/services/","8-5 monday - saturday","(408) 202-9693","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"13311","http://www.thehvac.net/member/west-home-air/",,,"0000-00-00 00:00:00"
"3163","Western Mechanical, Inc.","26883 Ruether Avenue",,"Santa Clarita","CA","91351","34.4230779","-118.499018","heater repair","Where Experts Fix Your Problems","http://westme.myhvacshop.com/services/","8-5 monday - saturday","(661) 251-0111","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"13315","http://www.thehvac.net/member/western-mechanical-inc/",,,"0000-00-00 00:00:00"
"3165","Westside Union School Dst","41910 50th St West",,"Lancaster","CA","93536","37.8162049","-121.898588","heater repair","When You Need an Expert","http://westsi.myhvacshop.com/services/","8-5 monday - saturday","(661) 948-2669  Ext. 0128","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13317","http://www.thehvac.net/member/westside-union-school-dst/",,,"0000-00-00 00:00:00"
"3166","Westside Heating and A/C, Inc.","2621 Pico Blvd # J",,"Santa Monica","CA","90405","34.024042","-118.462407","heater repair","SOS Service and Installation","http://westsideheating.myhvacshop.com/services/","8-5 monday - saturday","(310) 453-2880","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"13316","http://www.thehvac.net/member/westside-heating-and-ac-inc/",,,"0000-00-00 00:00:00"
"3167","White Air Cond and Htg","7831 Alabama Ave # 20",,"Canoga Park","CA","91304","34.2061948","-118.6089752","heater repair","Specializing in Your Comfort Since 1968","http://white2.myhvacshop.com/services/","8-5 monday - saturday","(818) 888-3301","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"13320","http://www.thehvac.net/member/white-air-cond-and-htg/",,,"0000-00-00 00:00:00"
"3168","White A/C","37533 Persimmon Lane",,"Palmdale","CA","93551","34.564677","-118.168818","heater repair","Your 911 For Plumbing, Heating & A/C","http://whiteac.myhvacshop.com/services/","8-5 monday - saturday","(661) 618-4514","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"13318","http://www.thehvac.net/member/white-ac/",,,"0000-00-00 00:00:00"
"3169","White Air Heating and Air Cond","2548 West Benjamin Holt Drive",,"Stockton","CA","95207","38.004823","-121.34429","heater repair","One Call Gets it All Expert Quality Service","http://whiteair.myhvacshop.com/services/","8-5 monday - saturday","(209) 481-4134","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"13321","http://www.thehvac.net/member/white-air-heating-and-air-cond/",,,"0000-00-00 00:00:00"
"3170","White Mechanical  Inc,","23601 Ridge Route Drive Ste B",,"Laguna Hills","CA","92653","33.6211257","-117.7227028","heater repair","Remarkable Service. Remarkable Craftstmen","http://whitemechanical.myhvacshop.com/services/","8-5 monday - saturday","(949) 716-8379","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"13322","http://www.thehvac.net/member/white-mechanical-inc/",,,"0000-00-00 00:00:00"
"3171","White A/C","37533 Persimmon Lane",,"Palmdale","CA","93551","34.564677","-118.168818","heater repair","Your 911 For Plumbing, Heating & A/C","http://whitepink.myhvacshop.com/services/","8-5 monday - saturday","(661) 618-4514","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"13319","http://www.thehvac.net/member/white-ac-2/",,,"0000-00-00 00:00:00"
"3172","Wighton's, Inc.","183 Prado Rd",,"San Luis Obispo","CA","93401","37.8162049","-121.898588","heater repair","Most Respected Name in the Region","http://wighto.myhvacshop.com/services/","8-5 monday - saturday","(805) 781-2574","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"13323","http://www.thehvac.net/member/wightons-inc/",,,"0000-00-00 00:00:00"
"3173","Wilden Heating and Air","17827 Fisher Place",,"Weed","Ca","96094","41.496245","-122.37554","heater repair","When You Need it Fast and You Need it Expert","http://wildenheating.myhvacshop.com/services/","8-5 monday - saturday","(530) 926-0310","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"13324","http://www.thehvac.net/member/wilden-heating-and-air/",,,"0000-00-00 00:00:00"
"3174","Willard Dean Mears","1909 Bay Crest",,"Santa Ana","CA","92704","33.698248","-117.893816","heater repair","Our comfort depends on your comfort","http://willarddean.myhvacshop.com/services/","8-5 monday - saturday","(714) 620-5035","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13325","http://www.thehvac.net/member/willard-dean-mears/",,,"0000-00-00 00:00:00"
"3178","Wind-Air","13172 Reservoir Avenue",,"Saugus","CA","91390","34.509835","-118.36577","heater repair","Don't Delay Call Today","http://windair.myhvacshop.com/services/","8-5 monday - saturday","(661) 435-6461","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"13326","http://www.thehvac.net/member/wind-air/",,,"0000-00-00 00:00:00"
"3179","Wise Energy Solutions,Inc","5443 Stationers Way",,"Sacramento","CA","95842","37.8162049","-121.898588","heater repair","Your Comfort is Our Specialty","http://wiseenergy.myhvacshop.com/services/","8-5 monday - saturday","(916) 486-0100","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"13327","http://www.thehvac.net/member/wise-energy-solutionsinc/",,,"0000-00-00 00:00:00"
"3180","Wittler Young Service Co","2400 Forney St",,"Los Angeles","CA","90031","34.095065","-118.2409425","heater repair","Where Experts Fix Your Problems","http://wittle.myhvacshop.com/services/","8-5 monday - saturday","(323) 225-5678","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"13328","http://www.thehvac.net/member/wittler-young-service-co/",,,"0000-00-00 00:00:00"
"3181","World Appl Htg and A/C","22800 Soledad Road",,"Saugus","CA","91350","37.8162049","-121.898588","heater repair","When You Need an Expert","http://world.myhvacshop.com/services/","8-5 monday - saturday","(661) 253-1000","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"13329","http://www.thehvac.net/member/world-appl-htg-and-ac/",,,"0000-00-00 00:00:00"
"3183","W.V. Alton Inc","211 Elm St",,"Marysville","CA","95901","37.8162049","-121.898588","heater repair","SOS Service and Installation","http://wvalton.myhvacshop.com/services/","8-5 monday - saturday","(530) 742-7119","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"13290","http://www.thehvac.net/member/w-v-alton-inc/",,,"0000-00-00 00:00:00"
"3184","W W Enterprises","16441 Mayall Street",,"North Hills","CA","91343","37.8162049","-121.898588","heater repair","Specializing in Your Comfort Since 1968","http://wwenter.myhvacshop.com/services/","8-5 monday - saturday","(818) 892-6016","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"13289","http://www.thehvac.net/member/w-w-enterprises/",,,"0000-00-00 00:00:00"
"3185","Yantzer Brothers Air Inc","30941 W. Agoura Rd.#232",,"Westlake Village","CA","91361","34.145251","-118.795295","heater repair","Your 911 For Plumbing, Heating & A/C","http://yantzer.myhvacshop.com/services/","8-5 monday - saturday","(818) 865-2310","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"13330","http://www.thehvac.net/member/yantzer-brothers-air-inc/",,,"0000-00-00 00:00:00"
"3186","Yoo Sung Appliance","16340 E Rochlen St",,"Hacienda Height","CA","91745","37.8162049","-121.898588","heater repair","One Call Gets it All Expert Quality Service","http://yoosun.myhvacshop.com/services/","8-5 monday - saturday","(626) 968-6029","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"13331","http://www.thehvac.net/member/yoo-sung-appliance/",,,"0000-00-00 00:00:00"
"3187","Young's Air Conditioning","25 W. G Street",,"Los Banos","CA","93635","37.8162049","-121.898588","heater repair","Remarkable Service. Remarkable Craftstmen","http://young.myhvacshop.com/services/","8-5 monday - saturday","(209) 826-4807","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"13333","http://www.thehvac.net/member/youngs-air-conditioning/",,,"0000-00-00 00:00:00"
"3188","Young's A/C and Refrig Inc","3008 Klamath Ave",,"Simi Valley","CA","93063","37.8162049","-121.898588","heater repair","Your 911 For Plumbing, Heating & A/C","http://youngs.myhvacshop.com/services/","8-5 monday - saturday","(818) 901-1121","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"13332","http://www.thehvac.net/member/youngs-ac-and-refrig-inc/",,,"0000-00-00 00:00:00"
"3192","Your Energy Source","11295 Sunrise Gold Circle # B",,"Rancho Cordova","CA","95742","38.5890723","-121.302728","heater repair","Most Respected Name in the Region","http://www.4-yes.com/","8-5 monday - saturday","(916) 861-7800","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,"i-save@4-YES.com",,"13334","http://www.thehvac.net/member/your-energy-source/",,,"0000-00-00 00:00:00"
