sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_tags,sl_description,sl_url,sl_hours,sl_phone,sl_email,sl_image,sl_fax,sl_latitude,sl_longitude,sl_private,sl_neat_title,category
2961,Summer Air,1209 Parkhurst St,,Simi Valley,CA,93065,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://sumair.myhvacshop.com/services/,8-5 monday - saturday,(805) 306-1971,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.8162049,-121.898588,,,
2962,"Summer Systems, Inc",28942 Hancock Park,,Valencia,CA,91355,,heater repair,One Call Gets it All Expert Quality Service,http://summer.myhvacshop.com/services/,8-5 monday - saturday,(661) 257-4419,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.4400287,-118.5914696,,,
2963,Summer Heating,1447 University Avenue,,Berkeley,CA,94702,,heater repair,Remarkable Service. Remarkable Craftstmen,http://summers.myhvacshop.com/services/,8-5 monday - saturday,(510) 593-8802,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.8702766,-122.2835788,,,
2964,Summit HVAC-R,15935 Redwood Lodge Rd,,Los Gatos,CA,95030,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://summit.myhvacshop.com/services/,8-5 monday - saturday,(408) 353-3403,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.8162049,-121.898588,,,
2965,Sunrise Air Condtgand Htg,280 Bissell Place,,San Jacinto,CA,92583,,heater repair,Most Respected Name in the Region,http://sunair.myhvacshop.com/services/,8-5 monday - saturday,(951) 654-0202,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,33.7854456,-116.9747218,,,
2971,Super Air Heating,3455 Susie Lane,,Gilroy,CA,95020,,heater repair,Our comfort depends on your comfort,http://supaircon.myhvacshop.com/services/,8-5 monday - saturday,(408) 710-5178,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.0057816,-121.5682751,,,
2972,Superior Electric,25575 N Hwy 99 Ste A,,Acampo,CA,95220,,heater repair,Don&#39;t Delay Call Today,http://www.superiorelectriccorp.com/,8-5 monday - saturday,(209) 369-6170,contact@superiorelectriccorp.com,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,38.21945,-121.272095,,,
2973,Super Cool AirConditg,2126 Seaman Ave,,South El Monte,CA,91733,,heater repair,Your Comfort is Our Specialty,http://superc.myhvacshop.com/services/,8-5 monday - saturday,(626) 575-5178,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.8162049,-121.898588,,,
2976,Superior Systems,2421 Manuna Kea Drive,,Ceres,CA,95307,,heater repair,Where Experts Fix Your Problems,http://superioradams.myhvacshop.com/services/,8-5 monday - saturday,(209) 556-0777,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.6044902,-120.9508791,,,
2986,Supreme Air Systems,80 Gilman Ave #1,,Campbell,CA,95008,,heater repair,When You Need an Expert,http://supr.myhvacshop.com/services/,8-5 monday - saturday,(408) 376-0406,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.2860571,-121.9401495,,,
2987,Supreme Quality Htgand Cool,3453 Ramona Ave #12,,Sacramento,CA,95826,,heater repair,SOS Service and Installation,http://suprem.myhvacshop.com/services/,8-5 monday - saturday,(916) 452-7020,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.8162049,-121.898588,,,
2988,"Supreme Comfort HVAC, Inc.",180 Fox Hollow Circle,,Morgan Hill,CA,95038,,heater repair,Specializing in Your Comfort Since 1968,http://supreme.myhvacshop.com/services/,8-5 monday - saturday,(408) 421-2115,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.14029,-121.669427,,,
2989,Supreme Air,825 West Elm Avenue,,Tulare,CA,93274,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://supremeair.myhvacshop.com/services/,8-5 monday - saturday,(559) 684-8824,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,36.197713,-119.358884,,,
2990,Stockton Unified School,1932 N. El Pinal,,Stockton,CA,95205,,heater repair,One Call Gets it All Expert Quality Service,http://susd.myhvacshop.com/services/,8-5 monday - saturday,(209) 933-7095,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,37.8162049,-121.898588,,,
2991,Sverdrup dba Ross Group,8 Draco Dr Bldg 8350,,Edwards AFB,CA,93524,,heater repair,Remarkable Service. Remarkable Craftstmen,http://sverdr.myhvacshop.com/services/,8-5 monday - saturday,(661) 275-5103,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.8162049,-121.898588,,,
2992,SVS Construction,235 Phelan Ave.,,San Jose,CA,95112,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://svs.myhvacshop.com/services/,8-5 monday - saturday,(408) 971-2318,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
2993,Swami International,2030 W. Rosecrans Ave,,Gardena,CA,90249,,heater repair,Most Respected Name in the Region,http://swami.myhvacshop.com/services/,8-5 monday - saturday,(310) 769-6669,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,33.901022,-118.3169714,,,
2994,Swift Certified,4329 Rose Lane,,Concord,CA,94578,,heater repair,When You Need it Fast and You Need it Expert,http://swiftc.myhvacshop.com/services/,8-5 monday - saturday,(925) 250-4020,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.952861,-122.00041,,,
2995,Swift Serve Heating and AIr,10639 Whitegate Avenue,,Sunland,CA,91040,,heater repair,Our comfort depends on your comfort,http://swiftserve.myhvacshop.com/services/,8-5 monday - saturday,(818) 353-2099,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.262608,-118.305165,,,
2996,Sylmar Hardware and Supply,13864 Foothill Blvd,,Sylmar,CA,91342,,heater repair,Don't Delay Call Today,http://sylmarhardware.myhvacshop.com/services/,8-5 monday - saturday,(818) 367-1905,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.310967,-118.435808,,,
2997,Sylmar Services Htg and A/C,15464 Roxford Street,,Sylmar,CA,91342,,heater repair,Your Comfort is Our Specialty,http://sylmarserv.myhvacshop.com/services/,8-5 monday - saturday,(818) 367-5500,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,34.313732,-118.468268,,,
2998,TandT Sheet Metal Fabricators,9456 Golden State Blvd.,,Madera,CA,93637,,heater repair,Where Experts Fix Your Problems,http://tandtsheetmetal.myhvacshop.com/services/,8-5 monday - saturday,(559) 674-1035,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,36.8941969,-119.9907806,,,
3000,Talent Air,10880 Walker Street,,Cypress,CA,90630,,heater repair,When You Need an Expert,http://talent.myhvacshop.com/services/,8-5 monday - saturday,(714) 484-9600,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,33.806398,-118.036106,,,
3001,T and A Supply Inc,1045 No 10th St,,San Jose,CA,95112,,heater repair,SOS Service and Installation,http://tasupply.myhvacshop.com/services/,8-5 monday - saturday,(408) 294-6720,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.8162049,-121.898588,,,
3002,Taylor Made Air,16611 Willow St.,,Hesperia,CA,92345,,heater repair,Specializing in Your Comfort Since 1968,http://taylor.myhvacshop.com/services/,8-5 monday - saturday,(760) 241-0441,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
3003,"Taylor Air Systems, Inc.",1240 Market Street # 4,,Yuba Bity,CA,95991,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://taylorair.myhvacshop.com/services/,8-5 monday - saturday,(530) 755-2446,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,39.1490675,-121.6146433,,,
3004,Tulare County Housing Aut,5140 W. Cypress,,Visalia,CA,93277,,heater repair,One Call Gets it All Expert Quality Service,http://tchouse.myhvacshop.com/services/,8-5 monday - saturday,(559) 627-3700,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,36.3033521,-119.3831026,,,
3005,"Team Heaating and A/C, Inc.",42266 Remington Avenue,,Temecula,CA,92590,,heater repair,Remarkable Service. Remarkable Craftstmen,http://teamheating.myhvacshop.com/services/,8-5 monday - saturday,(951) 693-5122,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,33.513628,-117.17849,,,
3006,TechSmart A/C Inc.,18450 Technology Dr Ste F,,Morgan Hill,CA,95037,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://techsmt.myhvacshop.com/services/,8-5 monday - saturday,(408) 825-1185,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.8162049,-121.898588,,,
3007,Tehachapi Heating and Air,785 Tucker Road # G126,,Tehachapi,CA,93561,,heater repair,Most Respected Name in the Region,http://tehachapi.myhvacshop.com/services/,8-5 monday - saturday,(661) 822-9800,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,35.1251499,-118.467909,,,
3018,Temperature Equipment Co.,10667 Louise Ave,,Granada Hills,CA,91344,,heater repair,When You Need it Fast and You Need it Expert,http://tempequip.myhvacshop.com/services/,8-5 monday - saturday,(818) 368-5749,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.8162049,-121.898588,,,
3020,Temperatures Unlimited,28348 Constellation Rd #840,,Valencia,CA,91351,,heater repair,Our comfort depends on your comfort,http://temper.myhvacshop.com/services/,8-5 monday - saturday,(661) 251-7566,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,37.8162049,-121.898588,,,
3022,Temp-Tec Corporation,3769 Old Conejo Rd,,Newbury Park,CA,91320,,heater repair,Don't Delay Call Today,http://temptec.myhvacshop.com/services/,8-5 monday - saturday,(805) 499-9003,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.8162049,-121.898588,,,
3024,Temperature Transfer,2534 E Woodrow Ave,,Simi Valley,CA,93065,,heater repair,Your Comfort is Our Specialty,http://temtra.myhvacshop.com/services/,8-5 monday - saturday,(805) 526-4197,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
3026,Terry L. Huckaby Heating,3973 El Lado Drive,,La Crescenta,CA,91214,,heater repair,Where Experts Fix Your Problems,http://terryhub.myhvacshop.com/services/,8-5 monday - saturday,(818) 207-0842,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.8162049,-121.898588,,,
3027,"TandH Air, Heat and Refrig.",4130 Flat Rock Dr #100,,Riverside,CA,92505,,heater repair,When You Need an Expert,http://thair.myhvacshop.com/services/,8-5 monday - saturday,(951) 688-8669,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.8162049,-121.898588,,,
3028,Thanh Ha,1236 Culpepper Drive,,San Jose,CA,95121,,heater repair,SOS Service and Installation,http://thanh.myhvacshop.com/services/,8-5 monday - saturday,(408) 666-8886,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.313775,-121.833172,,,
3030,The Contractor Connection,9626 Lurline Ave #C,,Chatsworth,CA,91311,,heater repair,Specializing in Your Comfort Since 1968,http://thecon.myhvacshop.com/services/,8-5 monday - saturday,(818) 885-0077,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.245359,-118.583577,,,
3031,The Furnace Room,2951 Research Park Dr,,Soquel,CA,95073,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://thefur.myhvacshop.com/services/,8-5 monday - saturday,(831) 476-3817,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.8162049,-121.898588,,,
3032,The Furnace Co,2101 El Capitan,,Santa Clara,CA,95050,,heater repair,One Call Gets it All Expert Quality Service,http://thefurnace.myhvacshop.com/services/,8-5 monday - saturday,(408) 866-5580,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.360914,-121.965612,,,
3033,The Gus Co Air Conditioning,16840 Chatsworth #220,,Granada Hills,CA,91344,,heater repair,Remarkable Service. Remarkable Craftstmen,http://thegusco.myhvacshop.com/services/,8-5 monday - saturday,(818) 667-7142,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.26423,-118.499309,,,
3035,Thermal Comfort System,8038 Andasol Ave,,Northridge,CA,91325,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://thermal.myhvacshop.com/services/,8-5 monday - saturday,(818) 705-4060,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.216839,-118.511481,,,
3036,"Thermal-Cool, Inc.",1995 Down St,,Riverside,CA,92507,,heater repair,Most Respected Name in the Region,http://thermalcool.myhvacshop.com/services/,8-5 monday - saturday,(951) 656-6333,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.8162049,-121.898588,,,
3037,Thermal Efficiency Control,23520 Via Decano,,Valencia,CA,91355,,heater repair,When You Need it Fast and You Need it Expert,http://thermalefficien.myhvacshop.com/services/,8-5 monday - saturday,(661) 288-0294,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.384205,-118.545362,,,
3038,Thermal Logistics,1202 Kifeir Road,,Sunnyvale,CA,94086,,heater repair,Our comfort depends on your comfort,http://thermallog.myhvacshop.com/services/,8-5 monday - saturday,(408) 396-7031,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.371859,-122.0212337,,,
3039,Thermal Mechanical,425 Aldo Ave,,Santa Clara,CA,95054,,heater repair,Don't Delay Call Today,http://thermech.myhvacshop.com/services/,8-5 monday - saturday,(408) 988-8744,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.8162049,-121.898588,,,
3040,Thermo Dynamics,8248 Holly Oak Street,,Citrus Heights,CA,95610,,heater repair,Your Comfort is Our Specialty,http://thermodynamics.myhvacshop.com/services/,8-5 monday - saturday,(916) 997-6339,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,38.711466,-121.255499,,,
3041,Thermal Solutions-TCI Mec,3723 San Gabriel River Pkwy #E,,Pico Rivera,CA,90660,,heater repair,Where Experts Fix Your Problems,http://thersol.myhvacshop.com/services/,8-5 monday - saturday,(562) 908-0140,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.8162049,-121.898588,,,
3042,Thermal Technic,900 E. Harvard St.,,Glendale,CA,91205,,heater repair,When You Need an Expert,http://thertechnic.myhvacshop.com/services/,8-5 monday - saturday,(818) 246-1438,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.8162049,-121.898588,,,
3043,Thomason Mech and Design,414 Pipestone Cir,,Petaluma,CA,94954,,heater repair,SOS Service and Installation,http://thomas.myhvacshop.com/services/,8-5 monday - saturday,(707) 765-6116,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,37.8162049,-121.898588,,,
3044,Thompson Heating and A/C,1023 Fulton Road,,San Marcos,CA,92069,,heater repair,Specializing in Your Comfort Since 1968,http://thompson.myhvacshop.com/services/,8-5 monday - saturday,(760) 480-4802,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,33.151299,-117.136307,,,
3048,Tino's HVAC,140 5th Street,,Hollister,CA,95023,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://tinoshvac.myhvacshop.com/services/,8-5 monday - saturday,(831) 207-6649,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,36.8515498,-121.4008652,,,
3049,T L C Heating and Air Cond,2919 1/4 Foothill Blvd,,La Crescenta,CA,91214,,heater repair,One Call Gets it All Expert Quality Service,http://tlchtg.myhvacshop.com/services/,8-5 monday - saturday,(818) 248-4420,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.8162049,-121.898588,,,
3057,Temperature Perfection,3270 Seldon Court Ste #5,,Fremont,CA,94539,,heater repair,Remarkable Service. Remarkable Craftstmen,http://tmpper.myhvacshop.com/services/,8-5 monday - saturday,(510) 623-0334,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.518369,-121.94658,,,
3058,Tokay Heating And Air,13 N Sunset Dr,,Lodi,CA,95240,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://tokayh.myhvacshop.com/services/,8-5 monday - saturday,(209) 639-2789,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.8162049,-121.898588,,,
3060,"Tom Gamble and Sons, Inc.",14211 South San Pedro Street,,Los Angeles,CA,90061,,heater repair,Most Respected Name in the Region,http://tomgamble.myhvacshop.com/services/,8-5 monday - saturday,(323) 770-1985,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,33.9026458,-118.2691532,,,
3061,Tommy's Refrigertaion and Air Conditioning,8617 South Norwalk Blvd,,Whittier,CA,90606,,heater repair,When You Need it Fast and You Need it Expert,http://tommysrefrig.myhvacshop.com/services/,8-5 monday - saturday,(562) 695-1746,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,33.9630383,-118.0706828,,,
3062,Tom's Equipment Rental,6275 South Anchor Avenue,,Orange Cove,CA,93646,,heater repair,Our comfort depends on your comfort,http://tomsheating.myhvacshop.com/services/,8-5 monday - saturday,(559) 626-4152,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,36.642287,-119.324463,,,
3063,Top Plumbing and Heating,17178 Tulsa Street,,Granada Hills,CA,91344,,heater repair,Don't Delay Call Today,http://topplumbing.myhvacshop.com/services/,8-5 monday - saturday,(818) 360-1781,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.26811,-118.507997,,,
3066,"Total A/C, Inc.",1139 Brookhaven,,Clovis,CA,93613,,heater repair,Your Comfort is Our Specialty,http://totalacinc.myhvacshop.com/services/,8-5 monday - saturday,(559) 297-0584,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,36.8158903,-119.6976785,,,
3067,Total Comfort Systems,742 Camino Santos Reyes,,Thousand Oaks,CA,91360,,heater repair,Where Experts Fix Your Problems,http://totalc.myhvacshop.com/services/,8-5 monday - saturday,(805) 499-3160,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.187429,-118.896432,,,
3068,Total Heating and Air Company,910 Alpahonse Street,,Santa Barbara,CA,93103,,heater repair,When You Need an Expert,http://totalheating.myhvacshop.com/services/,8-5 monday - saturday,(805) 966-6823,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.427911,-119.686732,,,
3070,Total Temperature Controlled,915 Oro Way,,Lodi,CA,95240,,heater repair,SOS Service and Installation,http://totaltemperatur.myhvacshop.com/services/,8-5 monday - saturday,(209) 451-6522,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,38.1449671,-121.2637672,,,
